CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_score,F_score,M_score,RFM_Score,Segment
15175.0,9/29/2011 11:31,1,224.14,72,5,1,1,511,Others
15178.0,3/24/2011 15:12,1,40.5,260,1,1,1,111,Lost Customers
15179.0,4/20/2011 9:03,7,2186.2,234,1,5,5,155,Lost Customers
15180.0,12/7/2010 14:57,1,87.5,367,1,1,1,111,Lost Customers
15181.0,6/17/2011 13:57,5,680.28,175,2,4,3,243,Others
15182.0,7/8/2011 13:37,2,622.85,154,2,2,3,223,Others
15184.0,6/2/2011 12:06,2,406.76,191,2,2,2,222,Others
15185.0,9/30/2011 14:06,1,310.62,70,5,1,2,512,Others
15186.0,6/24/2011 14:54,2,411.41,168,2,2,2,222,Others
15187.0,9/9/2011 10:05,18,4670.08,92,4,5,5,455,Loyalists
15189.0,9/9/2011 14:18,53,15802.14,91,4,5,5,455,Loyalists
15192.0,8/12/2011 11:41,3,1044.32,120,3,3,4,334,Others
15193.0,10/10/2011 8:23,1,499.32,61,5,1,3,513,Others
15194.0,9/28/2011 9:06,22,7521.17,73,4,5,5,455,Loyalists
15195.0,12/7/2011 12:20,1,3861.0,2,5,1,5,515,Others
15197.0,4/1/2011 11:50,5,656.4399999999999,253,1,4,3,143,Lost Customers
15198.0,9/8/2011 14:42,2,193.64000000000001,92,4,2,1,421,Others
15199.0,9/6/2011 10:12,4,1268.7,95,3,4,4,344,Others
15201.0,9/22/2011 9:53,11,927.84,79,4,5,4,454,Loyalists
15203.0,9/21/2011 12:28,6,1827.8,79,4,4,4,444,Others
15204.0,12/17/2010 13:49,1,316.58,357,1,1,2,112,Lost Customers
15205.0,9/15/2011 19:36,3,648.83,85,4,3,3,433,Others
15206.0,9/1/2011 11:41,4,420.29999999999995,100,3,4,2,342,Others
15208.0,6/29/2011 13:51,6,867.62,163,2,4,3,243,Others
15210.0,4/28/2011 16:11,1,331.18,225,1,1,2,112,Lost Customers
15211.0,12/9/2010 16:08,2,894.41,365,1,2,3,123,Lost Customers
15212.0,4/14/2011 13:12,2,88.94999999999999,239,1,2,1,121,Lost Customers
15213.0,1/25/2011 12:25,3,325.05,318,1,3,2,132,Lost Customers
15214.0,9/25/2011 16:06,8,1661.44,75,4,5,4,454,Loyalists
15215.0,9/4/2011 12:24,6,615.99,96,3,4,3,343,Others
15216.0,9/13/2011 11:41,1,96.6,88,4,1,1,411,Others
15218.0,9/26/2011 12:10,11,5756.89,75,4,5,5,455,Loyalists
15219.0,6/16/2011 16:57,1,305.75,176,2,1,2,212,Others
15220.0,8/16/2011 14:28,7,1758.92,115,3,5,4,354,Loyalists
15221.0,12/8/2010 13:08,2,114.10000000000001,366,1,2,1,121,Lost Customers
15222.0,1/25/2011 8:03,1,585.0,319,1,1,3,113,Lost Customers
15223.0,4/4/2011 12:28,3,454.9,249,1,3,2,132,Lost Customers
15224.0,12/16/2010 15:02,3,310.48,358,1,3,2,132,Lost Customers
15225.0,4/19/2011 14:51,1,409.40000000000003,234,1,1,2,112,Lost Customers
15226.0,2/2/2011 11:41,1,154.41,311,1,1,1,111,Lost Customers
15227.0,5/8/2011 10:11,5,1219.4,216,2,4,4,244,Others
15228.0,8/8/2011 12:11,5,3376.96,124,3,4,5,345,Others
15230.0,4/14/2011 14:39,2,429.6,239,1,2,2,122,Lost Customers
15232.0,8/18/2011 16:27,2,612.06,113,3,2,3,323,Others
15234.0,3/8/2011 8:53,1,197.0,277,1,1,1,111,Lost Customers
15235.0,5/6/2011 9:44,12,2247.51,218,2,5,5,255,Loyalists
15236.0,2/14/2011 10:52,1,321.05,299,1,1,2,112,Lost Customers
15237.0,9/22/2011 15:28,4,1412.32,78,4,4,4,444,Others
15238.0,9/5/2011 15:26,5,1056.54,95,3,4,4,344,Others
15239.0,9/22/2011 9:53,3,764.34,79,4,3,3,433,Others
15240.0,9/16/2011 13:45,7,1685.57,84,4,5,4,454,Loyalists
15241.0,9/27/2011 14:00,9,1738.59,73,4,5,4,454,Loyalists
15243.0,9/26/2011 14:12,1,316.68,74,4,1,2,412,Others
15244.0,4/5/2011 15:12,2,631.57,248,1,2,3,123,Lost Customers
15245.0,7/28/2011 18:56,3,2515.84,134,3,3,5,335,Others
15246.0,4/15/2011 14:45,2,514.15,238,1,2,3,123,Lost Customers
15247.0,8/9/2011 12:52,1,356.0,122,3,1,2,312,Others
15249.0,9/9/2011 11:46,15,6657.36,92,4,5,5,455,Loyalists
15251.0,9/9/2011 15:53,15,10327.11,91,4,5,5,455,Loyalists
15252.0,6/9/2011 14:15,2,740.78,183,2,2,3,223,Others
15253.0,9/21/2011 9:50,6,915.3,80,4,4,4,444,Others
15254.0,8/4/2011 15:04,1,300.36,127,3,1,2,312,Others
15255.0,10/4/2011 12:43,1,890.85,66,5,1,3,513,Others
15256.0,7/14/2011 11:47,1,98.45,149,2,1,1,211,Others
15257.0,3/3/2011 13:57,2,232.15,281,1,2,1,121,Lost Customers
15258.0,6/24/2011 12:30,2,623.16,168,2,2,3,223,Others
15260.0,8/31/2011 13:55,8,1780.77,100,3,5,4,354,Loyalists
15261.0,7/27/2011 15:20,1,254.82,135,3,1,2,312,Others
15262.0,1/20/2011 12:16,1,178.95000000000002,324,1,1,1,111,Lost Customers
15263.0,8/25/2011 10:26,1,156.51,107,3,1,1,311,Others
15264.0,10/6/2011 13:49,1,393.74,64,5,1,2,512,Others
15265.0,7/11/2011 14:46,2,1506.1200000000001,151,2,2,4,224,Others
15266.0,1/5/2011 13:40,1,119.3,338,1,1,1,111,Lost Customers
15267.0,7/7/2011 11:36,5,1717.36,156,2,4,4,244,Others
15269.0,11/16/2011 9:32,1,408.8,24,5,1,2,512,Others
15270.0,8/24/2011 9:06,9,2298.2,108,3,5,5,355,Loyalists
15271.0,9/6/2011 9:49,16,2485.82,95,3,5,5,355,Loyalists
15272.0,9/14/2011 16:36,2,721.94,86,4,2,3,423,Others
15274.0,12/5/2011 16:57,2,716.57,4,5,2,3,523,Others
15275.0,11/8/2011 17:54,2,609.19,31,5,2,3,523,Others
15276.0,10/4/2011 16:39,1,135.31,66,5,1,1,511,Others
15277.0,10/24/2011 10:08,1,255.89999999999998,47,5,1,2,512,Others
15279.0,12/9/2010 14:58,2,277.40999999999997,365,1,2,2,122,Lost Customers
15280.0,6/20/2011 17:14,1,113.12,172,2,1,1,211,Others
15281.0,7/26/2011 9:23,12,2239.9500000000003,137,2,5,5,255,Loyalists
15286.0,10/21/2011 11:08,1,240.55,50,5,1,2,512,Others
15287.0,9/30/2011 12:30,3,485.24,70,5,3,3,533,Others
15288.0,7/7/2011 10:28,5,2306.52,156,2,4,5,245,Others
15289.0,7/27/2011 13:13,4,935.1,135,3,4,4,344,Others
15290.0,9/21/2011 14:07,21,7803.7699999999995,79,4,5,5,455,Loyalists
15291.0,9/6/2011 9:15,20,4596.51,95,3,5,5,355,Loyalists
15292.0,5/22/2011 15:00,1,180.94,201,2,1,1,211,Others
15296.0,9/22/2011 15:50,10,3610.31,78,4,5,5,455,Loyalists
15297.0,11/29/2011 16:32,4,635.04,10,5,4,3,543,Others
15298.0,9/8/2011 8:56,14,3774.1,93,3,5,5,355,Loyalists
15299.0,8/8/2011 12:37,11,3787.09,123,3,5,5,355,Loyalists
15300.0,10/6/2011 17:08,1,496.44,64,5,1,3,513,Others
15301.0,9/28/2011 9:43,14,5028.12,73,4,5,5,455,Loyalists
15303.0,2/22/2011 13:59,1,574.02,290,1,1,3,113,Lost Customers
15304.0,9/15/2011 8:55,10,680.3000000000001,86,4,5,3,453,Loyalists
15306.0,9/8/2011 12:47,3,1174.35,92,4,3,4,434,Others
15307.0,9/5/2011 11:38,1,205.3,96,3,1,1,311,Others
15308.0,3/14/2011 12:24,2,302.27,270,1,2,2,122,Lost Customers
15311.0,9/6/2011 14:38,118,59419.340000000004,94,3,5,5,355,Loyalists
15312.0,9/25/2011 13:10,5,921.1,75,4,4,4,444,Others
15313.0,8/21/2011 16:02,1,52.0,110,3,1,1,311,Others
15314.0,5/24/2011 14:39,1,327.97,199,2,1,2,212,Others
15315.0,8/25/2011 14:26,3,551.54,106,3,3,3,333,Others
15316.0,1/17/2011 11:34,1,165.0,327,1,1,1,111,Lost Customers
15318.0,12/6/2011 11:30,1,312.62,4,5,1,2,512,Others
15319.0,3/1/2011 12:48,1,204.5,283,1,1,1,111,Lost Customers
15320.0,10/26/2011 13:27,1,267.13,44,5,1,2,512,Others
15321.0,9/30/2011 9:40,4,2650.73,71,5,4,5,545,Others
15322.0,9/15/2011 9:34,2,602.97,86,4,2,3,423,Others
15325.0,8/28/2011 11:55,1,162.29,104,3,1,1,311,Others
15326.0,1/10/2011 11:38,1,311.71,334,1,1,2,112,Lost Customers
15327.0,10/18/2011 11:55,1,208.75,53,5,1,1,511,Others
15329.0,7/28/2011 15:31,5,1005.5,134,3,4,4,344,Others
15330.0,11/7/2011 17:50,2,714.96,32,5,2,3,523,Others
15332.0,12/8/2010 14:43,4,1661.06,366,1,4,4,144,Lost Customers
15333.0,5/15/2011 13:27,1,1028.56,208,2,1,4,214,Others
15334.0,7/6/2011 11:22,3,351.67,157,2,3,2,232,Others
15335.0,10/17/2011 12:50,1,173.97,53,5,1,1,511,Others
15339.0,10/4/2011 12:51,3,557.57,66,5,3,3,533,Others
15341.0,9/20/2011 9:40,1,2020.52,81,4,1,5,415,Others
15342.0,8/2/2011 10:19,2,391.76,130,3,2,2,322,Others
15343.0,9/13/2011 13:55,1,364.5,87,4,1,2,412,Others
15344.0,9/26/2011 14:48,5,476.58,74,4,4,3,443,Others
15345.0,11/4/2011 13:24,2,367.69,35,5,2,2,522,Others
15346.0,1/11/2011 11:18,1,252.42000000000002,333,1,1,2,112,Lost Customers
15347.0,12/8/2010 15:25,1,201.60000000000002,366,1,1,1,111,Lost Customers
15348.0,9/28/2011 13:17,1,158.04,72,5,1,1,511,Others
15349.0,7/4/2011 16:06,2,473.81,158,2,2,3,223,Others
15350.0,12/1/2010 13:33,1,115.65,373,1,1,1,111,Lost Customers
15351.0,9/21/2011 15:54,10,1862.14,79,4,5,4,454,Loyalists
15353.0,3/30/2011 12:15,2,777.02,255,1,2,3,123,Lost Customers
15355.0,11/10/2011 13:44,2,277.05,29,5,2,2,522,Others
15356.0,9/29/2011 13:11,10,2766.5,71,5,5,5,555,VIPs
15358.0,9/28/2011 9:04,29,8234.8,73,4,5,5,455,Loyalists
15360.0,10/31/2011 9:35,1,427.93,40,5,1,2,512,Others
15361.0,12/13/2010 9:52,1,418.92,362,1,1,2,112,Lost Customers
15363.0,4/12/2011 15:48,2,318.05,241,1,2,2,122,Lost Customers
15364.0,9/5/2011 9:46,2,913.19,96,3,2,4,324,Others
15365.0,9/4/2011 15:37,9,1330.45,96,3,5,4,354,Loyalists
15366.0,9/25/2011 15:01,2,602.51,75,4,2,3,423,Others
15367.0,5/20/2011 12:21,5,1867.69,203,2,4,4,244,Others
15368.0,11/18/2011 14:42,1,446.94000000000005,21,5,1,2,512,Others
15369.0,7/18/2011 15:11,1,-1592.49,144,2,1,1,211,Others
15370.0,9/29/2011 13:35,8,2360.55,71,5,5,5,555,VIPs
15372.0,7/25/2011 16:39,1,2007.3999999999999,137,2,1,5,215,Others
15373.0,8/16/2011 8:52,13,2213.11,116,3,5,5,355,Loyalists
15374.0,8/3/2011 9:59,1,168.0,129,3,1,1,311,Others
15376.0,8/14/2011 15:39,3,1233.36,117,3,3,4,334,Others
15379.0,6/6/2011 15:06,8,3631.89,186,2,5,5,255,Loyalists
15380.0,9/14/2011 15:41,6,1682.3600000000001,86,4,4,4,444,Others
15381.0,5/10/2011 11:55,2,596.85,214,2,2,3,223,Others
15382.0,9/16/2011 9:27,8,5927.86,85,4,5,5,455,Loyalists
15384.0,6/23/2011 10:57,3,635.76,170,2,3,3,233,Others
15385.0,10/30/2011 15:11,1,316.88,40,5,1,2,512,Others
15386.0,6/6/2011 13:47,1,394.14,186,2,1,2,212,Others
15388.0,3/14/2011 13:53,1,140.54,270,1,1,1,111,Lost Customers
15389.0,6/20/2011 16:18,1,500.0,172,2,1,3,213,Others
15392.0,9/12/2011 10:01,5,1515.73,89,4,4,4,444,Others
15393.0,3/3/2011 16:58,2,231.86,281,1,2,1,121,Lost Customers
15394.0,9/22/2011 15:51,4,2183.54,78,4,4,5,445,Others
15395.0,1/18/2011 12:40,1,107.45,325,1,1,1,111,Lost Customers
15396.0,8/19/2011 10:56,1,288.18,113,3,1,2,312,Others
15397.0,2/23/2011 9:25,1,94.0,290,1,1,1,111,Lost Customers
15398.0,9/27/2011 9:51,3,1339.63,74,4,3,4,434,Others
15399.0,9/21/2011 15:57,3,815.77,79,4,3,3,433,Others
15400.0,9/8/2011 13:57,6,666.7,92,4,4,3,443,Others
15402.0,7/14/2011 12:17,2,626.77,148,2,2,3,223,Others
15405.0,6/3/2011 14:44,1,349.1,189,2,1,2,212,Others
15406.0,2/11/2011 16:20,4,426.61,301,1,4,2,142,Lost Customers
15407.0,6/9/2011 11:32,4,1056.44,184,2,4,4,244,Others
15408.0,3/20/2011 15:02,1,267.18,264,1,1,2,112,Lost Customers
15410.0,9/16/2011 14:47,8,3450.84,84,4,5,5,455,Loyalists
15411.0,9/30/2011 14:07,5,1346.38,70,5,4,4,544,Others
15412.0,6/21/2011 15:24,1,190.53,171,2,1,1,211,Others
15414.0,4/11/2011 13:45,3,774.9000000000001,242,1,3,3,133,Lost Customers
15415.0,1/30/2011 14:13,1,572.8100000000001,313,1,1,3,113,Lost Customers
15416.0,7/7/2011 18:29,5,3974.37,155,2,4,5,245,Others
15417.0,9/15/2011 15:26,1,508.8,85,4,1,3,413,Others
15419.0,11/15/2011 9:23,1,135.85999999999999,25,5,1,1,511,Others
15421.0,5/8/2011 14:02,4,950.36,215,2,4,4,244,Others
15422.0,1/20/2011 16:17,2,97.7,323,1,2,1,121,Lost Customers
15423.0,11/1/2011 14:01,1,43.5,38,5,1,1,511,Others
15424.0,3/30/2011 13:02,2,383.34,254,1,2,2,122,Lost Customers
15426.0,3/27/2011 16:05,7,1429.9,257,1,5,4,154,Lost Customers
15427.0,11/6/2011 14:29,3,1483.14,33,5,3,4,534,Others
15428.0,11/24/2011 16:54,1,93.78,15,5,1,1,511,Others
15429.0,9/25/2011 13:55,3,364.9,75,4,3,2,432,Others
15432.0,11/16/2011 16:30,1,171.19,23,5,1,1,511,Others
15433.0,9/21/2011 16:24,3,417.87,79,4,3,2,432,Others
15434.0,8/24/2011 16:24,6,997.48,107,3,4,4,344,Others
15435.0,11/17/2011 16:39,1,149.29,22,5,1,1,511,Others
15436.0,4/19/2011 16:52,3,1122.53,234,1,3,4,134,Lost Customers
15437.0,3/22/2011 13:11,1,200.16,262,1,1,1,111,Lost Customers
15438.0,7/31/2011 14:19,1,156.58,131,3,1,1,311,Others
15440.0,7/26/2011 14:27,3,383.68,136,3,3,2,332,Others
15442.0,4/5/2011 12:24,1,594.0,248,1,1,3,113,Lost Customers
15443.0,9/27/2011 11:58,8,3212.16,74,4,5,5,455,Loyalists
15444.0,11/30/2011 17:37,2,1418.26,9,5,2,4,524,Others
15445.0,3/20/2011 15:06,1,113.5,264,1,1,1,111,Lost Customers
15447.0,1/13/2011 11:26,1,155.17,331,1,1,1,111,Lost Customers
15448.0,1/31/2011 10:42,1,494.64,313,1,1,3,113,Lost Customers
15449.0,9/15/2011 16:22,5,971.22,85,4,4,4,444,Others
15450.0,11/9/2011 17:11,1,429.84,30,5,1,2,512,Others
15452.0,9/29/2011 14:08,3,538.73,71,5,3,3,533,Others
15453.0,9/8/2011 15:05,7,1388.37,92,4,5,4,454,Loyalists
15454.0,12/12/2010 14:21,1,179.1,362,1,1,1,111,Lost Customers
15456.0,3/1/2011 13:51,3,447.22,283,1,3,2,132,Lost Customers
15457.0,3/22/2011 15:31,1,237.07,262,1,1,2,112,Lost Customers
15458.0,11/14/2011 13:08,1,161.64,25,5,1,1,511,Others
15460.0,12/20/2010 16:08,1,216.76,354,1,1,1,111,Lost Customers
15462.0,9/6/2011 13:11,3,234.6,94,3,3,2,332,Others
15463.0,11/10/2011 12:57,1,126.14,29,5,1,1,511,Others
15464.0,1/5/2011 15:56,1,1048.85,338,1,1,4,114,Lost Customers
15465.0,9/19/2011 15:54,24,6945.0199999999995,81,4,5,5,455,Loyalists
15466.0,9/15/2011 14:08,1,334.53,85,4,1,2,412,Others
15467.0,7/17/2011 15:24,4,511.88,145,2,4,3,243,Others
15468.0,12/14/2010 10:50,5,438.46,361,1,4,2,142,Lost Customers
15469.0,8/24/2011 9:07,4,504.5,108,3,4,3,343,Others
15471.0,12/7/2011 14:12,1,469.48,2,5,1,3,513,Others
15472.0,8/18/2011 15:17,1,371.56,113,3,1,2,312,Others
15473.0,11/25/2011 15:15,10,1465.2,14,5,5,4,554,Loyalists
15475.0,9/23/2011 15:20,1,454.11,77,4,1,2,412,Others
15478.0,10/30/2011 14:19,2,1441.42,40,5,3,4,534,Others
15480.0,8/15/2011 14:32,1,905.5,116,3,1,3,313,Others
15482.0,6/27/2011 10:29,16,6568.72,166,2,5,5,255,Loyalists
15483.0,7/1/2011 13:07,4,233.81,161,2,4,1,241,Others
15484.0,9/22/2011 13:31,5,3563.11,78,4,4,5,445,Others
15485.0,12/1/2010 13:23,3,2575.0,373,1,3,5,135,Lost Customers
15488.0,9/8/2011 10:11,1,91.32000000000001,93,3,1,1,311,Others
15489.0,5/12/2011 12:54,4,1090.03,211,2,4,4,244,Others
15491.0,9/5/2011 15:56,7,3090.85,95,3,5,5,355,Loyalists
15492.0,9/26/2011 14:02,2,659.4599999999999,74,4,3,3,433,Others
15493.0,7/13/2011 11:32,7,1967.25,150,2,5,4,254,Loyalists
15494.0,8/10/2011 15:29,2,1299.23,121,3,3,4,334,Others
15497.0,11/22/2011 11:51,3,1259.7,18,5,3,4,534,Others
15498.0,9/21/2011 10:15,35,12396.46,80,4,5,5,455,Loyalists
15500.0,9/19/2011 13:47,4,1131.56,81,4,4,4,444,Others
15502.0,9/11/2011 11:58,23,5541.46,90,4,5,5,455,Loyalists
15503.0,12/12/2010 10:57,1,147.09,363,1,1,1,111,Lost Customers
15504.0,9/19/2011 13:45,1,52.83,81,4,1,1,411,Others
15505.0,9/27/2011 16:45,7,3497.14,73,4,5,5,455,Loyalists
15506.0,7/24/2011 11:45,3,979.26,139,2,3,4,234,Others
15507.0,6/21/2011 11:19,1,492.36,172,2,1,3,213,Others
15508.0,6/3/2011 15:43,6,1000.27,189,2,4,4,244,Others
15510.0,1/13/2011 12:10,1,250.0,331,1,1,2,112,Lost Customers
15511.0,9/15/2011 15:05,5,909.23,85,4,4,4,444,Others
15512.0,7/7/2011 10:20,2,121.0,156,2,3,1,231,Others
15513.0,9/6/2011 9:53,22,14520.08,95,3,5,5,355,Loyalists
15514.0,4/28/2011 12:06,13,2963.19,226,1,5,5,155,Lost Customers
15516.0,10/26/2011 10:51,3,62.43,45,5,3,1,531,Others
15517.0,4/20/2011 14:02,1,267.03,233,1,1,2,112,Lost Customers
15518.0,8/8/2011 9:48,13,1911.89,124,3,5,4,354,Loyalists
15520.0,12/8/2011 10:58,1,343.5,2,5,1,2,512,Others
15521.0,9/6/2011 10:42,13,2574.65,95,3,5,5,355,Loyalists
15522.0,9/13/2011 12:26,2,398.84,87,4,3,2,432,Others
15523.0,9/16/2011 16:29,1,412.01000000000005,84,4,1,2,412,Others
15524.0,11/15/2011 12:09,1,440.0,25,5,1,2,512,Others
15525.0,12/7/2011 15:39,4,811.02,2,5,4,3,543,Others
15526.0,11/6/2011 15:04,2,148.44,33,5,3,1,531,Others
15527.0,9/11/2011 12:56,10,2348.82,89,4,5,5,455,Loyalists
15528.0,3/30/2011 16:14,1,229.33,254,1,1,1,111,Lost Customers
15529.0,9/13/2011 11:14,12,3967.78,88,4,5,5,455,Loyalists
15530.0,7/13/2011 12:15,4,1502.35,150,2,4,4,244,Others
15531.0,12/1/2011 18:43,2,2007.44,8,5,3,5,535,Others
15532.0,7/31/2011 13:20,6,1517.08,131,3,4,4,344,Others
15533.0,9/18/2011 13:42,5,746.92,82,4,4,3,443,Others
15535.0,6/19/2011 16:02,7,459.9,173,2,5,2,252,Loyalists
15537.0,6/29/2011 13:10,1,110.92,163,2,1,1,211,Others
15539.0,12/2/2011 13:36,1,538.46,7,5,1,3,513,Others
15540.0,11/28/2011 13:51,1,213.3,11,5,1,1,511,Others
15541.0,8/17/2011 14:58,1,85.13000000000001,114,3,1,1,311,Others
15543.0,2/24/2011 15:26,1,127.86,288,1,1,1,111,Lost Customers
15544.0,8/12/2011 9:10,11,3542.51,120,3,5,5,355,Loyalists
15545.0,12/3/2010 17:28,2,292.72,371,1,3,2,132,Lost Customers
15547.0,9/18/2011 14:27,14,4954.84,82,4,5,5,455,Loyalists
15549.0,9/23/2011 16:22,4,1655.76,77,4,4,4,444,Others
15550.0,8/25/2011 15:18,4,575.63,106,3,4,3,343,Others
15551.0,11/3/2011 12:37,1,436.06,36,5,1,2,512,Others
15552.0,5/6/2011 14:47,1,90.12,217,2,1,1,211,Others
15553.0,10/10/2011 14:02,1,437.23,60,5,1,2,512,Others
15554.0,3/7/2011 9:00,1,217.2,278,1,1,1,111,Lost Customers
15555.0,9/22/2011 17:07,20,4758.2,78,4,5,5,455,Loyalists
15556.0,11/15/2011 16:08,1,279.77,24,5,1,2,512,Others
15557.0,11/11/2011 12:46,1,473.65000000000003,28,5,1,3,513,Others
15561.0,9/4/2011 12:40,5,722.74,96,3,4,3,343,Others
15562.0,12/23/2010 9:55,1,134.55,352,1,1,1,111,Lost Customers
15563.0,5/23/2011 11:44,7,1319.69,201,2,5,4,254,Loyalists
15565.0,9/30/2011 10:44,2,173.16,71,5,3,1,531,Others
15567.0,11/21/2011 10:48,1,186.01,19,5,1,1,511,Others
15568.0,9/27/2011 14:37,3,758.29,73,4,3,3,433,Others
15569.0,8/28/2011 10:15,5,1375.71,104,3,4,4,344,Others
15570.0,7/21/2011 12:29,13,4109.97,141,2,5,5,255,Loyalists
15571.0,9/22/2011 13:15,4,650.4300000000001,78,4,4,3,443,Others
15572.0,8/22/2011 10:44,7,2552.86,110,3,5,5,355,Loyalists
15573.0,9/15/2011 12:16,2,607.45,86,4,3,3,433,Others
15574.0,6/15/2011 12:01,4,702.25,178,2,4,3,243,Others
15576.0,11/2/2011 12:03,1,940.6700000000001,38,5,1,4,514,Others
15577.0,7/11/2011 17:03,3,258.88,151,2,3,2,232,Others
15578.0,6/30/2011 13:03,1,127.10000000000001,162,2,1,1,211,Others
15579.0,10/2/2011 12:45,2,348.6,68,5,3,2,532,Others
15581.0,8/9/2011 13:44,14,3429.97,122,3,5,5,355,Loyalists
15582.0,8/31/2011 14:52,3,682.9100000000001,100,3,3,3,333,Others
15584.0,9/28/2011 10:09,5,722.61,73,4,4,3,443,Others
15585.0,6/16/2011 8:38,1,455.3,177,2,1,2,212,Others
15587.0,9/11/2011 12:10,4,913.6800000000001,90,4,4,4,444,Others
15589.0,4/1/2011 11:22,4,456.58,253,1,4,2,142,Lost Customers
15590.0,2/23/2011 16:36,1,-30.19,289,1,1,1,111,Lost Customers
15592.0,10/24/2011 8:59,1,388.58,47,5,1,2,512,Others
15593.0,9/30/2011 11:46,1,199.8,71,5,1,1,511,Others
15594.0,9/7/2011 10:51,6,1767.53,94,3,4,4,344,Others
15596.0,8/31/2011 10:55,9,1343.34,101,3,5,4,354,Loyalists
15597.0,11/4/2011 13:26,2,315.71999999999997,35,5,3,2,532,Others
15598.0,11/4/2011 13:14,3,235.68,35,5,3,2,532,Others
15599.0,5/19/2011 13:05,2,761.74,204,2,3,3,233,Others
15601.0,9/22/2011 10:20,17,6745.36,79,4,5,5,455,Loyalists
15602.0,9/30/2011 9:38,15,1083.63,71,5,5,4,554,Loyalists
15603.0,9/22/2011 10:04,1,48.480000000000004,79,4,1,1,411,Others
15604.0,10/18/2011 14:47,1,216.39,52,5,1,1,511,Others
15605.0,9/11/2011 10:39,5,1198.23,90,4,4,4,444,Others
15606.0,8/12/2011 15:00,11,2422.64,119,3,5,5,355,Loyalists
15607.0,1/7/2011 12:44,1,104.76,336,1,1,1,111,Lost Customers
15608.0,8/11/2011 9:56,4,1093.68,121,3,4,4,344,Others
15609.0,6/8/2011 13:00,2,270.03000000000003,184,2,3,2,232,Others
15610.0,10/19/2011 10:36,1,112.46000000000001,52,5,1,1,511,Others
15611.0,9/30/2011 13:21,15,1568.39,70,5,5,4,554,Loyalists
15612.0,11/3/2011 14:52,2,195.15,36,5,3,1,531,Others
15615.0,8/26/2011 12:41,27,10360.04,105,3,5,5,355,Loyalists
15618.0,9/8/2011 12:57,5,747.031,92,4,4,3,443,Others
15619.0,11/29/2011 8:14,1,336.40000000000003,11,5,1,2,512,Others
15620.0,5/3/2011 11:22,6,1524.4,221,1,4,4,144,Lost Customers
15621.0,12/5/2011 14:01,6,1158.77,4,5,4,4,544,Others
15622.0,9/21/2011 10:19,16,3224.53,80,4,5,5,455,Loyalists
15623.0,7/21/2011 17:26,1,301.03,141,2,1,2,212,Others
15624.0,8/15/2011 11:38,4,588.13,117,3,4,3,343,Others
15625.0,8/31/2011 16:13,8,1504.56,100,3,5,4,354,Loyalists
15626.0,9/26/2011 10:03,2,675.8,75,4,3,3,433,Others
15628.0,9/2/2011 12:52,10,2865.64,98,3,5,5,355,Loyalists
15630.0,5/23/2011 17:41,3,1180.4,200,2,3,4,234,Others
15632.0,8/10/2011 10:57,10,3147.31,122,3,5,5,355,Loyalists
15634.0,11/22/2011 16:28,1,243.55,17,5,1,2,512,Others
15636.0,9/11/2011 11:17,2,724.76,90,4,3,3,433,Others
15637.0,10/18/2011 8:28,1,223.36,53,5,1,1,511,Others
15638.0,2/11/2011 15:12,1,-94.0,301,1,1,1,111,Lost Customers
15639.0,7/28/2011 14:30,1,425.32,134,3,1,2,312,Others
15640.0,9/22/2011 14:59,17,12433.34,78,4,5,5,455,Loyalists
15641.0,8/26/2011 14:04,4,1887.2,105,3,4,4,344,Others
15643.0,6/8/2011 16:06,6,647.4,184,2,4,3,243,Others
15644.0,6/26/2011 14:54,4,813.0,166,2,4,3,243,Others
15645.0,11/21/2011 11:55,1,612.01,19,5,1,3,513,Others
15646.0,7/5/2011 9:53,4,425.14000000000004,158,2,4,2,242,Others
15648.0,5/19/2011 15:53,4,599.9,204,2,4,3,243,Others
15649.0,12/7/2010 10:06,2,816.0,368,1,3,3,133,Lost Customers
15651.0,3/24/2011 8:56,3,646.3,261,1,3,3,133,Lost Customers
15652.0,9/9/2011 14:22,1,337.74,91,4,1,2,412,Others
15653.0,9/8/2011 10:49,2,877.4399999999999,93,3,3,3,333,Others
15654.0,11/30/2011 13:08,2,922.5300000000001,9,5,3,4,534,Others
15655.0,4/20/2011 16:28,2,511.32,233,1,3,3,133,Lost Customers
15656.0,6/14/2011 13:48,4,748.5,178,2,4,3,243,Others
15657.0,11/17/2011 12:19,1,30.0,22,5,1,1,511,Others
15658.0,6/2/2011 15:22,8,958.9,190,2,5,4,254,Loyalists
15659.0,10/27/2011 9:23,1,306.45,44,5,1,2,512,Others
15660.0,9/15/2011 13:57,12,1552.01,85,4,5,4,454,Loyalists
15661.0,1/5/2011 12:32,2,309.8,338,1,3,2,132,Lost Customers
15663.0,8/25/2011 15:50,1,138.14,106,3,1,1,311,Others
15664.0,12/15/2010 17:05,2,358.63,359,1,3,2,132,Lost Customers
15665.0,6/24/2011 14:57,2,2242.01,168,2,3,5,235,Others
15667.0,10/31/2011 10:56,1,301.32,40,5,1,2,512,Others
15668.0,5/6/2011 10:39,1,76.32000000000001,218,2,1,1,211,Others
15669.0,8/28/2011 11:19,5,677.69,104,3,4,3,343,Others
15670.0,2/16/2011 10:50,1,173.05,297,1,1,1,111,Lost Customers
